,510010.SH,510030.SH,510050.SH,510070.SH,510090.SH,510110.SH,510120.SH,510130.SH,510160.SH,510180.SH,510190.SH,510210.SH,510220.SH,510230.SH,510270.SH,510280.SH,510290.SH,510300.SH,510310.SH,510330.SH,510360.SH,510410.SH,510420.SH,510430.SH,510440.SH,510500.SH,510510.SH,510520.SH,510560.SH,510580.SH,510630.SH,510650.SH,510660.SH,510680.SH,510710.SH,510810.SH,510880.SH,510900.SH,511010.SH,511210.SH,511220.SH,511600.SH,511660.SH,511680.SH,511690.SH,511700.SH,511800.SH,511810.SH,511820.SH,511830.SH,511850.SH,511860.SH,511880.SH,511890.SH,511900.SH,511910.SH,511920.SH,511930.SH,511960.SH,511970.SH,511980.SH,511990.SH,512000.SH,512010.SH,512070.SH,512100.SH,512120.SH,512210.SH,512220.SH,512230.SH,512300.SH,512310.SH,512330.SH,512340.SH,512500.SH,512510.SH,512600.SH,512610.SH,512640.SH,512660.SH,512680.SH,512810.SH,512880.SH,512990.SH,513030.SH,513100.SH,513500.SH,513600.SH,513660.SH,518800.SH,518880.SH,510020.SH,510060.SH,510170.SH,510260.SH,510150.SH
2013-11-15,0.7102,0.7942,2.237,0.9754,0.9759,0.8163,0.7751,0.8027,0.7867,2.0543,0.7955,0.7776,0.7065,0.8989,0.783,0.933,0.908,0.9034,0.9348,0.9854,0,0.6349,0.979,0.968,1.179,1.0473,1.0531,0,0,0,1.108,0.921,1.0309,0.9966,0,0,1.2559,0.9872,0.9634,0.9886,0,0,0,0,0,0,0,0,0,0,0,0,1.0258,0,0,0,0,0,0,0,0,1.0295,0,0.9387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.131,0,0,0,0.9536,0.9539,0.5878,0.6481,0.4777,0.777,0.8964
2013-11-18,0.7403,0.8271,2.3333,1.0003,1.014,0.856,0.7924,0.824,0.8093,2.1308,0.8289,0.8008,0.724,0.9483,0.8133,0.966,0.9289,0.9332,0.9661,1.0173,0,0.6497,1.009,1.001,1.207,1.0729,1.0787,0,0,0,1.1344,0.9681,1.0402,0.9966,0,0,1.3099,1.041,0.9626,0.9873,0,0,0,0,0,0,0,0,0,0,0,0,1.026,0,0,0,0,0,0,0,0,1.0299,0,0.9445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0.9536,0.9542,0.6102,0.6752,0.4907,0.796,0.9156
2013-11-19,0.7347,0.8206,2.311,0.996,1.0057,0.8484,0.7899,0.8219,0.8041,2.1187,0.8247,0.7988,0.7232,0.9372,0.8075,0.955,0.9289,0.9268,0.9594,1.0102,0,0.6471,1.006,0.995,1.21,1.0763,1.0821,0,0,0,1.115,0.9569,1.0339,0.9966,0,0,1.2978,1.0461,0.9618,0.9873,0,0,0,0,0,0,0,0,0,0,0,0,1.0261,0,0,0,0,0,0,0,0,1.03,0,0.9382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.117,0,0,0,0.9454,0.9459,0.6063,0.672,0.4898,0.797,0.91
2013-11-20,0.7369,0.8233,2.3165,0.9994,1.0128,0.8508,0.7962,0.8292,0.8088,2.1268,0.8285,0.8032,0.7303,0.9401,0.8098,0.957,0.938,0.9316,0.9643,1.0155,0,0.6481,1.014,0.998,1.223,1.087,1.0927,0,0,0,1.1196,0.959,1.0381,0.9966,0,0,1.3007,1.0524,0.9607,0.9881,0,0,0,0,0,0,0,0,0,0,0,0,1.0262,0,0,0,0,0,0,0,0,1.0301,0,0.9431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.113,0,0,0,0.9466,0.9471,0.6079,0.6744,0.491,0.81,0.9159
2013-11-21,0.7325,0.8175,2.2956,0.9968,1.0033,0.844,0.792,0.8277,0.8038,2.1147,0.8235,0.8029,0.7289,0.9321,0.8052,0.949,0.9364,0.9259,0.9584,1.0095,0,0.6508,1.01,0.99,1.218,1.0833,1.0891,0,0,0,1.1086,0.9502,1.0428,0.9966,0,0,1.2957,1.0445,0.9622,0.988,0,0,0,0,0,0,0,0,0,0,0,0,1.0264,0,0,0,0,0,0,0,0,1.0302,0,0.9412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.128,0,0,0,0.9275,0.9282,0.6028,0.6712,0.4935,0.805,0.9113
2013-11-22,0.7291,0.8137,2.2872,0.9883,0.9973,0.8428,0.7848,0.8209,0.7994,2.1026,0.8212,0.7995,0.7235,0.9298,0.8017,0.945,0.9307,0.9213,0.9536,1.0044,0,0.6512,1.003,0.986,1.21,1.0769,1.0828,0,0,0,1.1019,0.9473,1.0324,0.9972,0,0,1.2922,1.055,0.9646,0.9881,0,0,0,0,0,0,0,0,0,0,0,0,1.0267,0,0,0,0,0,0,0,0,1.0303,0,0.9326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.134,0,0,0,0.9256,0.9263,0.6019,0.6695,0.4941,0.798,0.9034
2013-11-25,0.7247,0.8103,2.2747,0.9848,0.9938,0.8371,0.7857,0.8196,0.7954,2.0946,0.8166,0.7964,0.7224,0.9236,0.797,0.941,0.9306,0.9176,0.9499,1.0005,0,0.6411,1.001,0.982,1.209,1.0761,1.0819,0,0,0,1.0971,0.941,1.0334,0.9975,0,0,1.2815,1.0482,0.9638,0.9868,0,0,0,0,0,0,0,0,0,0,0,0,1.0269,0,0,0,0,0,0,0,0,1.0307,0,0.9331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.135,0,0,0,0.9165,0.9172,0.5976,0.6657,0.4876,0.8,0.9027
2013-11-26,0.7236,0.8096,2.2719,0.9865,0.9926,0.8355,0.7857,0.8201,0.7966,2.0905,0.8151,0.7953,0.7237,0.9227,0.7947,0.94,0.9337,0.9171,0.9494,1.0001,0,0.6368,1,0.98,1.211,1.0777,1.0836,0,0,0,1.0993,0.94,1.032,0.9975,0,0,1.2801,1.0408,0.9643,0.9789,0,0,0,0,0,0,0,0,0,0,0,0,1.027,0,0,0,0,0,0,0,0,1.0308,0,0.9327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.142,0,0,0,0.9315,0.9323,0.5957,0.6641,0.4858,0.797,0.903
2013-11-27,0.7325,0.8158,2.2956,0.9985,1.0009,0.8448,0.7954,0.8308,0.8048,2.1147,0.8208,0.8025,0.7325,0.9341,0.804,0.946,0.9438,0.9274,0.9601,1.0112,0,0.644,1.013,0.992,1.224,1.0901,1.096,0,0,0,1.1058,0.9495,1.0384,0.9975,0,0,1.2914,1.0492,0.968,0.9817,0,0,0,0,0,0,0,0,0,0,0,0,1.0271,0,0,0,0,0,0,0,0,1.031,0,0.9412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.146,0,0,0,0.9262,0.927,0.6013,0.6711,0.4901,0.814,0.9106
2013-11-28,0.7392,0.823,2.3179,1.0097,1.0093,0.8512,0.8038,0.8387,0.816,2.1349,0.8293,0.8101,0.739,0.9372,0.8133,0.959,0.9509,0.9371,0.9698,1.022,0,0.6607,1.024,1.004,1.233,1.0993,1.1052,0,0,0,1.1215,0.9543,1.049,0.9975,0,0,1.3,1.0478,0.9714,0.9826,0,0,0,0,0,0,0,0,0,0,0,0,1.0273,0,0,0,0,0,0,0,0,1.0311,0,0.9477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.146,0,0,0,0.9212,0.9221,0.6123,0.6759,0.501,0.819,0.9208
2013-11-29,0.738,0.8212,2.3124,1.0114,1.0081,0.8488,0.8076,0.8412,0.8155,2.1349,0.8277,0.8107,0.7412,0.9361,0.8122,0.958,0.9547,0.9368,0.9697,1.0216,0,0.6544,1.024,1.001,1.238,1.1059,1.1119,0,0,0,1.1231,0.9529,1.0592,0.9971,0,0,1.2971,1.0528,0.9728,0.9857,0,0,0,0,0,0,0,0,0,0,0,0,1.0277,0,0,0,0,0,0,0,0,1.0312,0,0.9544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.152,0,0,0,0.9215,0.9225,0.6097,0.6751,0.4972,0.826,0.9238
2013-12-02,0.7414,0.8295,2.3375,0.9848,1.0081,0.8636,0.7823,0.8228,0.8116,2.1349,0.8323,0.8063,0.718,0.9591,0.8157,0.955,0.918,0.9289,0.9615,1.013,0,0.6454,1.004,1.004,1.185,1.0567,1.0629,0,0,0,1.0735,0.9732,1.0268,0.9585,0,0,1.3163,1.0624,0.9685,0.9839,0,0,0,0,0,0,0,0,0,0,0,0,1.0278,0,0,0,0,0,0,0,0,1.0317,0,0.9304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149,0,0,0,0.9255,0.9267,0.6127,0.682,0.4873,0.791,0.8889
2013-12-03,0.7447,0.8319,2.3417,0.9977,1.014,0.8632,0.7962,0.8367,0.822,2.1469,0.8361,0.8135,0.7322,0.9557,0.8203,0.961,0.9372,0.9381,0.9709,1.0232,0,0.6546,1.019,1.01,1.21,1.0816,1.0878,0,0,0,1.0973,0.9706,1.0457,0.9784,0,0,1.3156,1.0534,0.9702,0.9831,0,0,0,0,0,0,0,0,0,0,0,0,1.0279,0,0,0,0,0,0,0,0,1.0318,0,0.9517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149,0,0,0,0.9118,0.9131,0.6155,0.6844,0.4935,0.811,0.9063
2013-12-04,0.7536,0.8425,2.3654,1.0165,1.0307,0.87,0.8105,0.85,0.8364,2.1751,0.8507,0.8251,0.7459,0.9634,0.8285,0.973,0.9569,0.9506,0.9838,1.0366,0,0.6599,1.036,1.021,1.235,1.1021,1.1081,0,0,0,1.1161,0.9793,1.0651,0.9989,0,0,1.3255,1.0453,0.9705,0.9844,0,0,0,0,0,0,0,0,0,0,0,0,1.0281,0,0,0,0,0,0,0,0,1.0319,0,0.9636,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,0,0.9069,0.9082,0.6235,0.6899,0.4979,0.825,0.9258
2013-12-05,0.7525,0.8384,2.3556,1.0123,1.0272,0.8676,0.8088,0.8502,0.8325,2.1711,0.8476,0.8231,0.7459,0.9605,0.8262,0.968,0.9567,0.9478,0.981,1.0339,0,0.6598,1.036,1.018,1.235,1.1008,1.1068,0,0,0,1.1146,0.9758,1.066,0.9988,0,0,1.3199,1.0478,0.9686,0.9844,0,0,0,0,0,0,0,0,0,0,0,0,1.0282,0,0,0,0,0,0,0,0,1.0321,0,0.9636,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.148,1,0,0,0.9167,0.9184,0.6192,0.6886,0.4979,0.823,0.9271
2013-12-06,0.7458,0.8319,2.3319,1.0028,1.0212,0.8588,0.8038,0.8453,0.8255,2.151,0.8419,0.8186,0.7426,0.95,0.8203,0.963,0.9534,0.9417,0.9746,1.0273,0,0.6551,1.03,1.009,1.233,1.098,1.1041,0,0,0,1.1078,0.9659,1.0613,0.995,0,0,1.3128,1.0446,0.9676,0.985,0,0,0,0,0,0,0,0,0,0,0,0,1.0286,0,0,0,0,0,0,0,0,1.0322,0,0.964,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.155,1.0002,0,0,0.9166,0.918,0.6121,0.6847,0.4948,0.817,0.9241
2013-12-09,0.7447,0.8295,2.3263,1.002,1.02,0.856,0.8067,0.8476,0.8257,2.151,0.8434,0.819,0.7453,0.9458,0.8192,0.96,0.9579,0.9412,0.974,1.0269,0,0.6533,1.032,1.007,1.24,1.1061,1.1121,0,0,0,1.1147,0.9628,1.06,0.9998,0,0,1.3078,1.0478,0.966,0.9843,0,0,0,0,0,0,0,0,0,0,0,0,1.0287,0,0,0,0,0,0,0,0,1.0326,0,0.9622,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.157,1.0002,0,0,0.9183,0.9199,0.6109,0.6833,0.4951,0.822,0.9287
2013-12-10,0.7458,0.8325,2.3263,0.9943,1.0236,0.8592,0.8042,0.849,0.8277,2.151,0.8469,0.8186,0.7464,0.9483,0.8203,0.964,0.9604,0.9422,0.9751,1.0279,0,0.6503,1.033,1.005,1.243,1.1068,1.1128,0,0,0,1.116,0.9662,1.0497,1.0023,0,0,1.3135,1.0431,0.9635,0.9854,0,0,0,0,0,0,0,0,0,0,0,0,1.0289,0,0,0,0,0,0,0,0,1.0327,0,0.9512,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.156,1.0002,0,0,0.9219,0.9236,0.6112,0.6833,0.4926,0.82,0.9311
2013-12-11,0.7314,0.8175,2.283,0.9831,1.0057,0.8411,0.7954,0.8363,0.8126,2.1147,0.8319,0.8066,0.7363,0.9276,0.8052,0.949,0.9486,0.9267,0.9592,1.0111,0,0.6407,1.016,0.987,1.229,1.0945,1.1005,0,0,0,1.105,0.9468,1.0436,0.9901,0,0,1.29,1.0153,0.9623,0.9849,0,0,0,0,0,0,0,0,0,0,0,0,1.029,0,0,0,0,0,0,0,0,1.0329,0,0.9445,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.141,1.0002,0,0,0.9284,0.9304,0.6001,0.671,0.4873,0.808,0.9231
2013-12-12,0.7291,0.8137,2.2747,0.99,1.0021,0.8359,0.7987,0.8385,0.8113,2.1107,0.8296,0.8066,0.7379,0.9225,0.8028,0.948,0.9509,0.9255,0.9581,1.0102,0,0.6379,1.017,0.985,1.232,1.0972,1.1034,0,0,0,1.1062,0.9417,1.0544,0.9924,0,0,1.2836,1.0054,0.9641,0.9846,0,0,0,0,0,0,0,0,0,0,0,0,1.0292,0,0,0,0,0,0,0,0,1.033,0,0.9538,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.138,1.0002,0,0,0.9257,0.9278,0.5973,0.6694,0.4848,0.812,0.9268
2013-12-13,0.728,0.811,2.2677,0.99,0.9997,0.8343,0.7962,0.8368,0.8076,2.1026,0.8262,0.8042,0.7371,0.921,0.7993,0.943,0.9514,0.9245,0.9567,1.0093,0,0.632,1.014,0.981,1.231,1.0993,1.1056,0,0,0,1.1037,0.9398,1.0584,0.9921,0,0,1.2765,1.012,0.9669,0.9848,0,0,0,0,0,0,0,0,0,0,0,0,1.0296,0,0,0,0,0,0,0,0,1.0331,0,0.9537,0,0,1.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.137,1.0005,0,0,0.9109,0.9131,0.5947,0.6645,0.4811,0.806,0.9271
2013-12-16,0.7158,0.801,2.2342,0.978,0.9854,0.8247,0.7802,0.822,0.7951,2.0704,0.8128,0.7912,0.7226,0.9111,0.7853,0.931,0.9318,0.9095,0.9408,0.993,0,0.619,0.996,0.964,1.207,1.0801,1.0865,0,0,0,1.0825,0.9307,1.0401,0.9723,0,0,1.263,1.0032,0.966,0.9852,0,0,0,0,0,0,0,0,0,0,0,0,1.0297,0,0,0,0,0,0,0,0,1.0335,0,0.9363,0,0,1.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.143,1.0005,0,0,0.9133,0.9153,0.5831,0.6545,0.4724,0.787,0.9077
2013-12-17,0.7124,0.7976,2.2286,0.9771,0.9806,0.8227,0.7751,0.8171,0.7892,2.0624,0.8078,0.7878,0.7188,0.9091,0.783,0.927,0.9278,0.905,0.9362,0.988,0,0.6169,0.99,0.96,1.2,1.0733,1.079,0,0,0,1.0744,0.9284,1.0521,0.9681,0,0,1.2595,0.999,0.9654,0.9848,0,0,0,0,0,0,0,0,0,0,0,0,1.0298,0,0,0,0,0,0,0,0,1.0336,0,0.9439,0,0,1.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.141,1.0005,0,0,0.9237,0.9259,0.5816,0.654,0.4702,0.785,0.8991
2013-12-18,0.7136,0.7976,2.2314,0.9771,0.9818,0.8235,0.773,0.8154,0.7879,2.0624,0.8082,0.7864,0.718,0.9114,0.783,0.928,0.9265,0.9053,0.9366,0.9884,0,0.6164,0.988,0.958,1.2,1.0733,1.0786,0,0,0,1.0753,0.93,1.0571,0.9668,0,0,1.2573,1.0052,0.9644,0.9847,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,1.0338,0,0.9495,0,0,1.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.154,1.0005,0,0,0.9143,0.9165,0.5826,0.6542,0.4696,0.783,0.8971
2013-12-19,0.7058,0.7877,2.2048,0.9591,0.9699,0.8147,0.7633,0.805,0.7797,2.0382,0.8005,0.7782,0.7095,0.9003,0.776,0.914,0.9176,0.8958,0.9268,0.9779,0,0.6123,0.976,0.949,1.187,1.0624,1.0677,0,0,0,1.0626,0.918,1.0409,0.9576,0,0,1.2453,0.9899,0.9633,0.9836,0,0,0,0,0,0,0,0,0,0,0,0,1.0301,0,0,0,0,0,0,0,0,1.0339,0,0.9354,0,0,1.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.152,1.0005,0,0,0.9065,0.9089,0.576,0.6491,0.4659,0.774,0.8862
2013-12-20,0.6857,0.7654,2.1462,0.9428,0.9436,0.7902,0.7515,0.7897,0.7618,1.9878,0.7787,0.7622,0.6969,0.8719,0.7561,0.894,0.9043,0.8748,0.9056,0.9553,0,0.5934,0.957,0.928,1.17,1.0489,1.0541,0,0,0,1.0699,0.8903,1.0354,0.944,0,0,1.219,0.9765,0.9638,0.9826,0,0,0,0,0,0,0,0,0,0,0,0,1.0306,0,0,0,0,0,0,0,0,1.0341,0,0.9289,0,0,1.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.164,1.0029,0,0,0.8891,0.8915,0.5588,0.6294,0.4538,0.759,0.877
2013-12-23,0.6891,0.7682,2.1504,0.9505,0.9472,0.7934,0.7549,0.7927,0.763,1.9939,0.7821,0.7645,0.6978,0.8753,0.7585,0.895,0.9029,0.8773,0.9077,0.9578,0,0.5928,0.957,0.93,1.168,1.0477,1.0528,0,0,0,1.0624,0.8934,1.0647,0.943,0,0,1.2211,0.9775,0.9643,0.9833,0,0,0,0,0,0,0,0,0,0,0,0,1.0307,0,0,0,0,0,0,0,0,1.0345,0,0.9559,0,0,1.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.175,1.0029,0,0,0.898,0.9006,0.56,0.6342,0.4519,0.764,0.8843
2013-12-24,0.6891,0.7685,2.149,0.9514,0.9484,0.7938,0.7549,0.7951,0.7648,1.9949,0.7829,0.7656,0.7005,0.8753,0.7573,0.894,0.9079,0.8786,0.9093,0.9593,0,0.5935,0.959,0.928,1.174,1.0549,1.06,0,0,0,1.057,0.8928,1.0574,0.948,0,0,1.2233,0.994,0.9659,0.9853,0,0,0,0,0,0,0,0,0,0,0,0,1.0309,0,0,0,0,0,0,0,0,1.0347,0,0.9514,0,0,1.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176,1.0029,0,0,0.8936,0.8961,0.5589,0.6339,0.4516,0.766,0.8829
2013-12-25,0.6935,0.7706,2.1602,0.9608,0.9532,0.7978,0.7617,0.8023,0.7678,2.008,0.7871,0.7707,0.7065,0.8807,0.762,0.898,0.9159,0.8851,0.9161,0.9665,0,0.5949,0.966,0.933,1.184,1.066,1.0712,0,0,0,1.0676,0.8977,1.0572,0.9562,0,0,1.2268,0.994,0.9658,0.9859,0,0,0,0,0,0,0,0,0,0,0,0,1.0311,0,0,0,0,0,0,0,0,1.0348,0,0.9517,0,0,1.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176,1.0029,0,0,0.8986,0.9014,0.5612,0.6383,0.4519,0.775,0.8879
2013-12-26,0.6813,0.7583,2.1294,0.9471,0.9377,0.7866,0.7478,0.7864,0.7543,1.9737,0.7729,0.7591,0.6928,0.8685,0.7503,0.885,0.899,0.8698,0.9003,0.9497,0,0.584,0.946,0.92,1.162,1.0477,1.0527,0,0,0,1.0561,0.8853,1.0528,0.9387,0,0,1.2069,0.994,0.9662,0.9876,0,0,0,0,0,0,0,0,0,0,0,0,1.0312,0,0,0,0,0,0,0,0,1.035,0,0.9459,0,0,1.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,1.0029,0,0,0.8997,0.9025,0.5522,0.6271,0.443,0.759,0.8734
2013-12-27,0.6935,0.7716,2.1629,0.9591,0.9556,0.7994,0.7604,0.7995,0.7658,2.007,0.7859,0.7704,0.7038,0.8853,0.762,0.9,0.9123,0.8845,0.9154,0.9657,0,0.5876,0.961,0.932,1.181,1.0639,1.0689,0,0,0,1.0668,0.9015,1.0601,0.9525,0,0,1.2296,0.992,0.9656,0.9862,0,0,0,0,0,0,0,0,0,0,0,0,1.0317,0,0,0,0,0,0,0,0,1.0352,0,0.9548,0,0,1.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.174,1.005,0,0,0.9043,0.907,0.5603,0.6374,0.4461,0.773,0.8836
2013-12-30,0.6935,0.7699,2.1588,0.9557,0.9556,0.797,0.7608,0.799,0.7633,2.005,0.7863,0.7687,0.7043,0.8838,0.762,0.899,0.9142,0.8829,0.9139,0.9641,0,0.5847,0.96,0.931,1.184,1.0672,1.0724,0,0,0,1.0698,0.9001,1.0604,0.9544,0,0,1.224,0.9862,0.9657,0.9862,0,0,0,0,0,0,0,0,0,0,0,0,1.0319,0,0,0,0,0,0,0,0,1.0357,0,0.9497,0,0,1.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.172,1.005,0,0,0.8977,0.9006,0.5579,0.637,0.4436,0.777,0.8836
2013-12-31,0.7035,0.7832,2.1965,0.9643,0.9699,0.8123,0.7659,0.8057,0.772,2.0331,0.7974,0.7765,0.709,0.9006,0.7736,0.913,0.9194,0.8946,0.926,0.9766,0,0.5904,0.97,0.945,1.189,1.0717,1.0768,0,0,0,1.0783,0.9174,1.0729,0.9597,0,0,1.2367,0.9894,0.9659,0.9877,0,0,0,0,0,0,0,0,0,0,0,0,1.0323,0,0,0,0,0,0,0,0,1.0359,0,0.9607,0,0,1.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.178,1.006,0,0,0.889,0.8919,0.5656,0.6452,0.4479,0.78,0.8922
2014-01-02,0.6991,0.7761,2.1769,0.9728,0.9627,0.8046,0.7654,0.8046,0.7663,2.0211,0.7909,0.7738,0.7092,0.8918,0.7655,0.907,0.9213,0.8915,0.9227,0.9732,0,0.5851,0.967,0.941,1.191,1.0769,1.082,0,0,0,1.0625,0.9082,1.0927,0.9617,0,0,1.2318,0.9802,0.9652,0.9862,0,0,0,0,0,0,0,0,0,0,0,0,1.0324,0,0,0,0,0,0,0,0,1.0362,0,0.9806,0,0,1.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,1.006,0,0,0.9109,0.9138,0.5611,0.6402,0.4454,0.785,0.8918
2014-01-03,0.6868,0.7624,2.142,0.9694,0.946,0.7918,0.7562,0.7941,0.7538,1.9909,0.7771,0.7639,0.7005,0.8739,0.7526,0.894,0.9088,0.8795,0.9103,0.9599,0,0.58,0.955,0.93,1.178,1.0681,1.0731,0,0,0,1.0494,0.8909,1.0843,0.9489,0,0,1.2133,0.9566,0.9646,0.9857,0,0,0,0,0,0,0,0,0,0,0,0,1.0329,0,0,0,0,0,0,0,0,1.0365,0,0.9726,0,0,1.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.163,1.0049,0,0,0.9165,0.9191,0.5541,0.6295,0.4417,0.78,0.8793
2014-01-06,0.6746,0.749,2.1099,0.942,0.9269,0.7814,0.7343,0.7709,0.7309,1.9496,0.7637,0.7498,0.6795,0.8674,0.7386,0.876,0.8816,0.8593,0.8896,0.9378,0,0.5646,0.928,0.911,1.143,1.0384,1.0433,0,0,0,1.0204,0.8816,1.0552,0.9208,0,0,1.187,0.9437,0.9632,0.9857,0,0,0,0,0,0,0,0,0,0,0,0,1.0331,0,0,0,0,0,0,0,0,1.037,0,0.948,0,0,0.987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,1.0049,0,0,0.9224,0.9255,0.5437,0.6183,0.4284,0.758,0.8549
2014-01-07,0.6735,0.7473,2.1071,0.948,0.9269,0.7777,0.7389,0.7728,0.7297,1.9496,0.7626,0.7512,0.6825,0.8637,0.7386,0.877,0.8875,0.8591,0.8894,0.9378,0,0.5639,0.931,0.912,1.152,1.0447,1.0496,0,0,0,1.0273,0.8778,1.0659,0.927,0,0,1.1906,0.9385,0.9647,0.9851,0,0,0,0,0,0,0,0,0,0,0,0,1.0332,0,0,0,0,0,0,0,0,1.0372,0,0.9556,0,0,0.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,1.0049,0,0,0.9239,0.927,0.5411,0.6176,0.4274,0.763,0.8622
2014-01-08,0.6746,0.7487,2.1127,0.9531,0.9293,0.7785,0.7419,0.7741,0.7255,1.9546,0.7641,0.7502,0.6825,0.8694,0.7398,0.881,0.8867,0.8606,0.891,0.9394,0,0.5569,0.93,0.91,1.151,1.046,1.0508,0,0,0,1.032,0.8823,1.0748,0.9262,0,0,1.1884,0.9475,0.9662,0.9831,0,0,0,0,0,0,0,0,0,0,0,0,1.0334,0,0,0,0,0,0,0,0,1.0374,0,0.9631,0,0,1.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.173,1.0064,0,0,0.9095,0.9127,0.541,0.6171,0.4222,0.767,0.8697
2014-01-09,0.6701,0.7456,2.0973,0.9437,0.9246,0.7749,0.7334,0.7666,0.719,1.9385,0.758,0.7447,0.6762,0.8637,0.734,0.878,0.8777,0.853,0.8832,0.9311,0,0.5559,0.922,0.902,1.141,1.0342,1.039,0,0,0,1.0179,0.8783,1.068,0.9168,0,0,1.1792,0.9321,0.9674,0.9832,0,0,0,0,0,0,0,0,0,0,0,0,1.0336,0,0,0,0,0,0,0,0,1.0375,0,0.956,0,0,0.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.169,1.0064,0,0,0.909,0.9123,0.5367,0.6139,0.4181,0.761,0.8592
2014-01-10,0.6657,0.7463,2.0889,0.9308,0.9222,0.7733,0.7258,0.76,0.7168,1.9274,0.7564,0.7399,0.6677,0.8611,0.7316,0.879,0.8649,0.8462,0.8763,0.9238,0,0.5536,0.913,0.896,1.121,1.0153,1.02,0,0,0,1.0218,0.8774,1.047,0.9032,0,0,1.1757,0.9316,0.9676,0.9841,0,0,0,0,0,0,0,0,0,0,0,0,1.034,0,0,0,0,0,0,0,0,1.0377,0,0.9381,0,0,0.979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.171,1.0071,0,0,0.9134,0.9168,0.5349,0.6103,0.4147,0.748,0.8539
2014-01-13,0.6635,0.7456,2.0848,0.9154,0.9186,0.7725,0.7208,0.7558,0.7168,1.9214,0.7553,0.7385,0.6641,0.8603,0.7305,0.877,0.8601,0.8418,0.8718,0.919,0,0.5537,0.909,0.894,1.113,1.0105,1.0152,0,0,0,1.0184,0.8761,1.0345,0.898,0,0,1.1764,0.9322,0.9676,0.9852,0,0,0,0,0,0,0,0,0,0,0,0,1.0342,0,0,0,0,0,0,0,0,1.0382,0,0.9289,0,0,0.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.153,1.0035,0,0,0.9265,0.9297,0.5324,0.6109,0.415,0.741,0.8487
