,000032.SH,000033.SH,000034.SH,000035.SH,000036.SH,000037.SH,000038.SH,000039.SH,000040.SH,000041.SH,H00032.SH,H00033.SH,H00034.SH,H00035.SH,H00036.SH,H00037.SH,H00038.SH,H00039.SH,H00040.SH,H00041.SH
2014/6/23,1351.074,1281.358,1272.455,1882.124,3815.744,4022.679,2710.574,2459.192,1689.059,1436.458,1625.79,1547.79,1458.64,2139.41,4195.66,4370.96,3175.18,2638.12,1844.7,1734.57
2014/6/24,1356.663,1293.823,1264.527,1883.092,3820.468,4037.328,2692.604,2478.47,1702.529,1430.534,1632.52,1562.85,1456.12,2141.12,4200.86,4387.83,3154.13,2658.8,1859.41,1727.42
2014/6/25,1361.701,1307.058,1271.993,1892.561,3887.42,4085.737,2690.402,2494.429,1721.598,1438.433,1640.02,1579.21,1464.72,2152.55,4274.47,4440.44,3166.2,2677.39,1880.24,1736.96
2014/6/26,1364.433,1294.389,1263.071,1887.529,3853.348,4076.095,2672.573,2469.917,1713.821,1437.471,1643.31,1563.91,1454.45,2146.83,4255.03,4432.08,3151.23,2651.08,1871.74,1736.26
2014/6/27,1368.677,1305.262,1270.368,1899.167,3886.003,4112.011,2688.02,2507.865,1739.569,1442.598,1648.43,1577.04,1463.65,2160.88,4291.09,4474.13,3169.44,2691.81,1899.99,1746.7
2014/6/30,1367.934,1310.08,1282.151,1909.804,3894.703,4123.607,2670.384,2525.861,1766.783,1446.818,1647.53,1583.22,1477.96,2172.99,4300.7,4487.36,3155.51,2712.16,1929.72,1752.84
2014/7/1,1373.64,1318.782,1295.394,1922.073,3929.938,4142.884,2688.542,2553.133,1771.444,1460.026,1654.4,1595.91,1494.15,2186.95,4339.81,4508.34,3176.97,2741.44,1934.81,1768.84
2014/7/2,1374.055,1324.427,1294.877,1926.123,3933.093,4145.627,2685.908,2603.519,1775.868,1456.8,1654.9,1602.74,1493.55,2191.55,4343.29,4511.32,3173.86,2796.05,1939.64,1764.93
2014/7/3,1385.499,1323.507,1304.58,1935.134,3935.791,4155.784,2694.598,2615.758,1785.193,1463.327,1668.69,1601.62,1505.91,2201.81,4346.27,4522.38,3185.56,2809.2,1949.83,1774.2
2014/7/4,1383.717,1338.627,1310.666,1944.801,3961.402,4214.822,2699.399,2625.866,1800.999,1474.187,1666.54,1620.08,1512.93,2212.81,4374.56,4586.62,3200.6,2820.05,1967.09,1787.37
2014/7/7,1380.051,1331.051,1305.05,1940.78,3969.945,4166.225,2706.528,2621.67,1790.779,1473.43,1663.49,1611.56,1507.83,2208.44,4383.99,4536.79,3209.05,2819.93,1955.93,1786.64
2014/7/8,1378.167,1324.221,1311.597,1926.684,3961.655,4135.59,2711.262,2581.224,1815.177,1469.057,1661.22,1606.15,1515.4,2192.4,4374.84,4504.32,3214.67,2776.42,1982.57,1781.34
2014/7/9,1376.547,1326.279,1309.373,1933.147,3967.487,4147.576,2711.584,2607.128,1818.273,1493.659,1659.27,1608.65,1512.83,2200.1,4381.28,4517.37,3215.05,2804.29,1985.96,1811.17
2014/7/10,1354.789,1311.828,1296.697,1911.998,3900.301,4068.193,2677.227,2548.988,1802.275,1474.935,1634.08,1591.46,1498.18,2176.03,4307.08,4430.99,3174.31,2741.75,1969.54,1792.22
2014/7/11,1352.543,1319.08,1295.705,1909.051,3856.001,4065.682,2664.099,2526.08,1803.181,1483.206,1631.37,1600.26,1499.14,2172.68,4258.16,4430.75,3168.32,2717.55,1970.53,1802.97
2014/7/14,1359.301,1331.333,1312.806,1929.727,3877.246,4068.603,2649.31,2553.519,1810.431,1479.919,1640.79,1615.15,1518.97,2198,4281.62,4433.93,3179.56,2747.07,1978.45,1810.6
2014/7/15,1354.284,1351.858,1326.605,1968.984,3960.53,4096.824,2670.616,2591.532,1837.839,1503.424,1650.36,1640.05,1534.93,2242.72,4373.59,4465.28,3205.13,2787.96,2008.41,1839.36
2014/7/16,1358.091,1356.091,1324.76,1955.923,4033.643,4128.937,2669.525,2592.467,1835.223,1502.857,1655,1645.18,1533.78,2227.84,4454.33,4500.47,3204.07,2788.97,2005.55,1838.66
2014/7/17,1360.998,1352.402,1321.968,1955.454,4005.045,4095.246,2669.86,2549.654,1818.318,1529.806,1658.61,1641.02,1530.65,2227.74,4438.79,4463.75,3204.47,2743.4,1987.07,1872.06
2014/7/18,1356.469,1351.324,1311.477,1937.42,3962.351,4063.23,2654.684,2521.91,1804.425,1516.676,1653.09,1639.71,1519.01,2208.33,4391.48,4428.85,3196.51,2713.55,1971.89,1856
2014/7/21,1353.968,1353.198,1315.439,1943.961,4030.096,4078.893,2656.098,2519.937,1793.79,1503.59,1650.85,1642.37,1523.66,2216.41,4466.65,4445.93,3211.52,2711.42,1960.27,1853.38
2014/7/22,1341.755,1345.869,1316.684,1954.963,4051.72,4114.144,2652.756,2513.735,1775.082,1506.098,1635.95,1633.47,1525.1,2228.95,4491.17,4484.65,3207.48,2704.75,1939.83,1856.47
2014/7/23,1359.399,1371.552,1326.445,1982.169,4079.718,4133.34,2684.557,2551.654,1802.353,1522.921,1657.47,1664.64,1536.41,2260.64,4528.85,4505.57,3245.93,2745.55,1969.63,1877.21
2014/7/24,1366.285,1377.727,1334.549,1971.924,4067.9,4077.122,2704.439,2513.877,1771.32,1522.255,1665.86,1672.14,1545.8,2248.96,4518.65,4444.29,3270.07,2704.9,1935.71,1876.39
2014/7/25,1394.794,1397.904,1347.091,1992.92,4104.296,4088.379,2781.477,2498.13,1767.485,1534.958,1701.74,1696.63,1560.56,2273.54,4559.08,4456.56,3363.69,2687.96,1931.52,1892.05
2014/7/28,1418.172,1427.922,1359.785,2011.998,4130.675,4119.738,2805.632,2525.204,1788.996,1538.971,1731.6,1733.06,1575.27,2295.31,4588.38,4490.75,3394.87,2717.09,1955.03,1901.96
2014/7/29,1466.231,1458.817,1385.293,2039.004,4195.723,4166.132,2923.29,2574.097,1822.755,1560.515,1790.28,1770.55,1606.59,2326.48,4660.64,4541.32,3537.24,2769.7,1991.92,1928.59
2014/7/30,1461.825,1454.463,1391.186,2055.024,4201.158,4185.375,2933.917,2602.504,1819.303,1558.458,1784.9,1765.27,1616.08,2344.76,4666.67,4562.29,3550.1,2800.26,1988.15,1926.04
2014/7/31,1480.576,1449.831,1385.764,2032.318,4205.674,4230.846,2913.311,2616.58,1826.025,1544.221,1807.8,1760.48,1609.85,2341.42,4671.69,4614.06,3525.17,2815.41,1995.5,1909.53
2014/8/1,1492.446,1473.978,1396.565,2055.237,4281.662,4248.386,2953.165,2643.595,1838.508,1550.812,1822.29,1791.65,1622.77,2367.83,4756.1,4633.19,3573.39,2844.48,2009.14,1917.68
2014/8/4,1489.977,1453.363,1380.841,2040.578,4291.431,4278.516,2917.521,2601.834,1804.587,1552.603,1819.27,1766.59,1604.5,2350.94,4769.54,4666.05,3530.26,2799.65,1972.07,1919.9
2014/8/5,1523.49,1500.929,1407.414,2078.425,4346.898,4302.792,2987.182,2631.662,1842.001,1569.45,1860.19,1824.41,1635.37,2394.54,4831.18,4692.52,3614.55,2831.75,2012.95,1940.73
2014/8/6,1526.534,1509.639,1405.467,2086.004,4347.143,4282.461,2955.734,2647.906,1861.791,1570.641,1863.91,1834.99,1633.11,2403.28,4831.46,4670.35,3576.5,2849.23,2034.58,1942.2
2014/8/7,1519.614,1531.288,1408.817,2078.412,4324.552,4288.581,2924.47,2678.191,1868.179,1577.132,1855.46,1861.31,1638.26,2394.53,4806.35,4677.03,3538.67,2881.81,2041.56,1950.23
2014/8/8,1489.805,1516.557,1391.366,2048.149,4252.839,4252.631,2873.634,2657.87,1846.218,1558.674,1819.06,1843.4,1617.96,2359.66,4726.65,4637.82,3477.16,2859.95,2017.56,1927.41
2014/8/11,1494.231,1517.716,1393.245,2054.278,4274.837,4262.477,2877.025,2681.727,1852.99,1557.701,1824.4681,1844.8113,1621.1013,2369.5281,4751.0952,4648.5575,3481.2612,2885.6172,2024.9639,1929.2761
2014/8/12,1516.507,1541.703,1414.726,2081.963,4326.141,4328.603,2922.646,2722.192,1872.496,1574.184,1851.6673,1873.9676,1646.0951,2401.4612,4808.115,4720.6725,3536.4636,2929.1596,2046.2796,1949.6914
2014/8/13,1517.292,1540.091,1412.715,2088.61,4343.509,4318.899,2896.879,2728.88,1884.528,1584.245,1852.6259,1872.0086,1643.7551,2409.1283,4827.418,4710.0901,3505.2842,2936.356,2059.4282,1962.1524
2014/8/14,1535.868,1540.387,1407.95,2092.978,4339.065,4284.788,2901.674,2720.487,1889.467,1584.1,1875.3068,1872.3684,1638.2297,2414.166,4822.4792,4675.1905,3511.0865,2927.3244,2064.8262,1961.9725
2014/8/15,1508.592,1518.348,1403.336,2082.54,4298.094,4251.963,2871.911,2714.734,1876.6,1571.341,1842.0029,1845.5791,1632.8607,2402.1268,4776.9435,4639.375,3475.0731,2921.1338,2050.7653,1946.17
2014/8/18,1519.783,1531.083,1414.866,2108.715,4337.964,4288.398,2902.141,2750.211,1900.22,1582.817,1855.667,1861.0592,1647.0968,2432.3184,4821.2548,4679.1295,3514.0853,2959.3082,2076.5768,1960.3837
2014/8/19,1531.975,1543.079,1426.696,2137.167,4349.324,4331.065,2901.66,2813.499,1930.71,1599.189,1870.5537,1875.6405,1660.8684,2465.1365,4833.881,4725.6841,3513.5029,3027.4086,2109.8964,1981.369
2014/8/20,1550.943,1536.974,1423.642,2151.451,4358.967,4320.553,2894.008,2845.179,1936.377,1592.825,1893.773,1868.219,1657.3134,2481.6126,4844.5983,4719.6765,3504.2381,3061.4964,2116.0897,1975.8466
2014/8/21,1538.491,1533.243,1423.187,2138.044,4361.49,4313.06,2875.631,2815.559,1916.793,1597.97,1878.5685,1863.6848,1656.7836,2466.1479,4847.4015,4711.4912,3481.9859,3029.6249,2094.6886,1982.2282
2014/8/22,1527.805,1522.892,1414.833,2156.638,4341.959,4294.46,2849.114,2837.706,1930.071,1590.046,1865.5211,1851.1022,1647.0582,2488.1502,4825.6949,4691.1724,3449.8773,3053.7487,2109.1989,1972.3986
2014/8/25,1527.188,1523.832,1421.008,2153.125,4340.981,4336.321,2865.267,2854.481,1957.92,1612.884,1864.767,1852.4431,1654.6081,2484.0974,4824.6077,4736.901,3469.4362,3071.8009,2139.6326,2000.7284
2014/8/26,1515.542,1509.32,1415.727,2135.949,4316.59,4298.075,2831.44,2823.348,1919.077,1614.6,1850.5465,1834.8566,1648.459,2464.2816,4797.4995,4695.1218,3428.4769,3038.2968,2097.1847,2002.8574
2014/8/27,1501.201,1485.395,1394.826,2106.765,4292.001,4237.783,2830.66,2774.424,1878.48,1611.693,1833.0365,1805.7709,1624.1221,2430.6106,4770.1707,4630.4317,3427.5326,2985.6479,2052.8199,1999.2516
2014/8/28,1511.716,1488.089,1399.99,2114.749,4286.481,4230.522,2826.975,2794.273,1880.254,1613.029,1845.8753,1809.0461,1630.1349,2439.8827,4764.0368,4622.4979,3423.07,3007.0083,2054.7577,2000.9084
2014/8/29,1530.432,1468.955,1391.432,2099.695,4280.003,4204.045,2802.373,2794.007,1853.516,1601.128,1868.7278,1785.7845,1620.1705,2422.5144,4756.8367,4593.5685,3393.2809,3006.7228,2025.5382,1986.1462
2014/9/1,1535.125,1479.157,1411.483,2129.424,4326.698,4229.362,2833.649,2842.746,1888.14,1623.91,1874.459,1798.1868,1643.5173,2456.8137,4808.7342,4621.2312,3431.1511,3059.1724,2063.3754,2014.4059
2014/9/2,1540.652,1497.966,1427.005,2152.946,4352.345,4286.233,2838.787,2898.123,1929.037,1637.558,1881.2074,1821.0528,1661.5908,2483.9529,4837.2379,4683.3709,3437.3732,3118.7649,2108.069,2031.3357
2014/9/3,1561.931,1520.374,1452.646,2173.09,4413.876,4327.722,2880.558,2952.154,1958.532,1655.521,1907.1902,1848.2944,1691.4471,2507.1938,4905.624,4728.7042,3487.9512,3176.9099,2140.3006,2053.619
2014/9/4,1581.293,1531.91,1471.107,2202.127,4454.1,4353.229,2903.61,2962.529,1973.99,1674.132,1930.8318,1862.3189,1712.9434,2540.6943,4950.3294,4756.5745,3515.8641,3188.0746,2157.1932,2076.7047
2014/9/5,1584.043,1539.042,1485.56,2215.945,4470.292,4359.774,2931.735,2990.051,1991.611,1695.031,1934.1897,1870.9886,1729.772,2556.6376,4968.3251,4763.7261,3549.9194,3217.6912,2176.45,2102.6293
2014/9/9,1594.424,1549.577,1523.923,2236.202,4529.986,4373.456,2950.701,2996.05,1988.649,1708.193,1946.866,1883.7963,1774.4413,2580.0085,5034.6696,4778.6757,3572.8848,3224.1472,2173.2125,2118.9568
2014/9/10,1596.893,1554.86,1534.762,2257.864,4538.038,4409.896,2921.891,2985.774,1994.522,1710.601,1949.8805,1890.2179,1787.0621,2605.0008,5043.6193,4818.4922,3537.9995,3213.0894,2179.6308,2121.9439
2014/9/11,1580.982,1552.265,1532.288,2248.223,4527.097,4399.352,2893.4,2990.921,2012.253,1721.701,1930.4525,1887.0632,1784.1818,2593.8773,5031.4593,4806.9709,3503.5013,3218.6274,2199.0079,2135.7129
2014/9/12,1570.567,1544.236,1529.104,2253.121,4469.73,4370.789,2885.746,3010.865,2004.155,1709.475,1917.7351,1877.3032,1780.4742,2599.5285,4967.7013,4775.7612,3494.234,3240.0908,2190.1586,2120.5464
2014/9/15,1586.031,1555.238,1556.262,2271.258,4487.408,4397.261,2893.366,3034.973,2037.85,1732.707,1936.6173,1890.678,1812.0974,2620.4538,4987.3483,4804.6859,3505.9088,3266.0337,2226.9803,2149.3654
2014/9/16,1599.492,1565.184,1560.833,2287.596,4500.078,4412.223,2879.731,3062.192,2053.095,1739.106,1953.0538,1902.7695,1817.4195,2639.3038,5001.4296,4821.0348,3489.3872,3295.3249,2243.6397,2157.3031
2014/9/17,1556.709,1531.494,1528.625,2207.166,4378.407,4316.933,2852.596,2925.079,1971.383,1713.668,1900.8132,1861.8122,1779.9165,2546.5089,4866.2033,4716.9161,3456.5082,3147.773,2154.3443,2125.7479
2014/9/18,1559.845,1541.922,1536.383,2221.245,4409.647,4377.295,2857.446,2927.801,1996.399,1732.655,1904.6434,1874.4903,1788.9495,2562.7524,4900.9242,4782.8702,3462.3853,3150.7025,2181.6822,2149.3003
2014/9/19,1567.33,1542.15,1530.008,2227.187,4445.828,4460.743,2868.583,2943.796,2003.025,1744.621,1913.7827,1874.7667,1781.5273,2569.6072,4941.1356,4874.0508,3475.8798,3167.9147,2188.9228,2164.1442
2014/9/22,1570.998,1549.178,1543.973,2255.488,4486.203,4486.605,2884.828,2966.087,2022.487,1758.892,1923.1548,1883.3113,1797.7871,2602.2601,4986.0088,4902.309,3495.5635,3191.9031,2210.1914,2181.8464
2014/9/23,1547.168,1519.393,1513.62,2220.128,4421.67,4418.821,2815.544,2932.872,2006.473,1741.45,1893.9825,1847.1021,1762.4452,2561.4629,4914.2862,4828.244,3411.6119,3156.1594,2192.6908,2160.2113
2014/9/24,1555.0,1529.647,1534.564,2242.287,4469.57,4459.014,2836.026,2974.895,2045.454,1753.787,1903.5707,1859.5676,1786.8317,2587.0289,4967.5236,4872.1616,3436.4307,3201.3821,2235.2895,2175.5144
2014/9/25,1586.685,1555.769,1569.458,2265.796,4535.274,4492.329,2894.37,3015.818,2069.332,1773.079,1946.1767,1891.323,1827.4622,2614.152,5040.5467,4908.5627,3507.1263,3245.4203,2261.3844,2199.4457
2014/9/26,1576.696,1558.129,1581.053,2261.264,4516.946,4466.63,2876.317,3037.352,2060.39,1777.196,1933.9238,1894.1929,1840.9628,2608.924,5020.1778,4880.4827,3485.2507,3268.5943,2251.6127,2204.5527
2014/9/29,1573.805,1564.051,1585.818,2267.663,4536.041,4476.196,2869.295,3056.885,2108.055,1783.394,1930.378,1901.3916,1846.5111,2616.3071,5041.3999,4890.9349,3476.7427,3289.6135,2303.7012,2212.2403
2014/9/30,1587.839,1568.184,1602.915,2283.243,4561.154,4513.015,2872.947,3079.927,2143.387,1804.932,1947.5925,1906.767,1866.4187,2634.5756,5069.3107,4931.1652,3481.1671,3314.4101,2342.3116,2238.9581
2014/10/8,1595.778,1571.595,1609.332,2279.191,4557.202,4542.661,2869.849,3153.001,2144.418,1808.515,1957.3301,1910.9149,1874.2879,2629.9,5064.9181,4963.5587,3477.4133,3393.0476,2343.439,2243.4023
2014/10/9,1596.748,1588.701,1637.801,2295.572,4604.939,4699.346,2895.945,3188.705,2162.544,1820.544,1958.5191,1931.7134,1907.4434,2648.8017,5117.9735,5134.7609,3509.034,3431.4697,2363.2474,2258.3245
2014/10/10,1607.186,1602.37,1654.545,2299.887,4598.093,4672.78,2893.094,3157.856,2157.609,1822.904,1971.3222,1948.3341,1926.9446,2653.7805,5110.3646,5105.7333,3505.5804,3398.2721,2357.8542,2261.2515
2014/10/13,1602.385,1586.578,1648.349,2276.959,4553.7,4663.653,2876.344,3118.152,2132.065,1793.905,1965.4336,1929.1322,1919.7286,2627.7088,5061.0264,5095.7611,3485.2832,3355.5459,2329.9393,2225.2794
2014/10/14,1615.111,1595.325,1650.98,2271.03,4490.491,4691.414,2849.601,3092.243,2106.555,1771.838,1981.0423,1939.7685,1922.7928,2620.8671,4990.7745,5126.0939,3452.8796,3327.664,2302.0614,2197.906
2014/10/15,1607.261,1590.089,1649.068,2256.066,4479.529,4665.777,2838.626,3084.71,2118.652,1767.391,1971.414,1933.4012,1920.5659,2603.5985,4978.5914,5098.0815,3439.58,3319.5578,2315.2815,2192.39
2014/10/16,1597.075,1599.292,1647.773,2269.537,4511.907,4754.952,2866.972,3102.64,2122.55,1787.853,1958.9204,1944.591,1919.0578,2619.1435,5014.5768,5195.5194,3473.9275,3338.8521,2319.5411,2217.7718
2014/10/17,1572.7,1578.629,1642.692,2252.804,4457.266,4699.5,2860.862,3029.294,2092.381,1764.089,1929.023,1919.467,1913.1394,2599.8333,4953.8481,5134.9296,3466.5245,3259.9223,2286.5722,2188.2937
2014/10/20,1549.657,1571.733,1628.679,2249.94,4462.116,4665.559,2861.767,3013.628,2059.704,1746.432,1900.7597,1911.0823,1896.8201,2596.5278,4959.2382,5097.843,3467.621,3243.0632,2250.8624,2166.3914
2014/10/21,1558.462,1580.893,1635.915,2267.117,4478.664,4691.647,2870.036,3072.937,2082.307,1761.427,1911.5595,1922.2197,1905.2469,2616.3515,4977.6304,5126.3489,3477.6398,3306.8875,2275.5634,2184.9919
2014/10/22,1543.247,1561.401,1614.331,2240.773,4447.313,4633.945,2849.977,3057.751,2076.997,1775.958,1892.8966,1898.5198,1880.1099,2585.9486,4942.7861,5063.2997,3453.3347,3290.5461,2269.7607,2203.0173
2014/10/23,1532.782,1539.567,1605.484,2225.455,4390.171,4559.37,2848.497,3026.856,2057.706,1759.118,1880.0611,1871.9713,1869.8062,2568.272,4879.2784,4981.8153,3451.5416,3257.2991,2248.6792,2182.1272
2014/10/24,1505.064,1513.508,1593.657,2201.314,4319.443,4492.943,2836.326,2994.645,2049.157,1735.254,1846.0631,1840.2861,1856.0318,2540.4113,4800.6709,4909.2334,3436.7936,3222.6354,2239.3362,2152.5243
2014/10/27,1497.151,1515.135,1587.837,2199.787,4348.684,4504.787,2829.667,3020.421,2055.558,1732.603,1836.3565,1842.2649,1849.2537,2538.6491,4833.1691,4922.1747,3428.7251,3250.3738,2246.3321,2149.2367
2014/10/28,1486.684,1510.466,1585.438,2200.383,4365.239,4561.838,2773.846,3030.227,2070.462,1714.217,1823.518,1836.5874,1846.4598,2539.3377,4851.5682,4984.5123,3361.0857,3260.926,2262.6189,2126.4287
2014/10/29,1518.32,1542.901,1647.708,2237.45,4396.576,4626.019,2819.953,3097.168,2113.942,1751.631,1862.3226,1876.0252,1918.9821,2582.1139,4886.3966,5054.6399,3416.9542,3332.9642,2310.1344,2172.8399
2014/10/30,1536.838,1562.746,1678.6,2257.959,4427.604,4640.772,2868.069,3145.524,2128.729,1788.395,1885.0356,1900.1544,1954.96,2605.7828,4920.8813,5070.7599,3475.2566,3385.0016,2326.294,2218.444
2014/10/31,1545.979,1569.317,1703.912,2265.339,4430.505,4658.32,2889.75,3133.165,2127.136,1864.075,1896.2476,1908.1447,1984.4388,2614.2998,4924.1058,5089.9338,3501.5282,3371.7012,2324.5526,2312.3231
2014/11/3,1572.847,1595.785,1699.095,2274.732,4431.044,4633.056,2984.885,3108.046,2121.486,1870.182,1929.2031,1940.327,1978.8285,2625.1394,4924.7048,5062.3285,3616.8029,3344.6697,2318.3788,2319.8991
2014/11/4,1573.909,1605.742,1727.913,2292.103,4429.035,4633.64,2966.165,3130.611,2137.653,1876.319,1930.5059,1952.4345,2012.3911,2645.1865,4922.4723,5062.9664,3594.1207,3368.9533,2336.0462,2327.5115
2014/11/5,1586.34,1606.011,1763.125,2281.92,4373.609,4575.032,2951.674,3115.074,2159.594,1883.377,1945.7536,1952.761,2053.4009,2633.4341,4860.8707,4998.9282,3576.5612,3352.2332,2360.0234,2336.2662
2014/11/6,1569.714,1592.523,1742.575,2274.666,4339.381,4569.878,2944.833,3099.631,2143.058,1885.181,1925.3603,1936.3613,2029.4678,2625.0626,4822.83,4993.2973,3568.9823,3335.6139,2341.9524,2338.5046
2014/11/7,1563.403,1586.732,1755.496,2292.929,4352.66,4596.133,2938.698,3124.597,2157.21,1869.973,1917.6195,1929.3195,2044.5158,2646.1395,4837.5886,5021.9849,3561.5472,3362.4815,2357.4176,2319.6388
2014/11/10,1547.719,1568.295,1731.26,2270.2,4321.008,4539.879,2970.606,3096.402,2126.008,1861.536,1898.3826,1906.9024,2016.2897,2619.9087,4802.4095,4960.5183,3600.2175,3332.1393,2323.3197,2309.1729
2014/11/11,1580.944,1604.712,1784.823,2320.133,4437.51,4585.754,3055.125,3125.487,2134.248,1902.375,1939.1346,1951.1818,2078.6707,2677.5342,4931.8916,5010.6444,3702.6505,3363.4383,2332.3247,2359.833
2014/11/12,1575.127,1577.282,1745.284,2274.063,4425.616,4500.163,3127.553,3034.612,2091.479,1868.776,1932.0002,1917.8288,2032.6226,2624.3669,4918.6718,4917.1225,3790.4297,3265.6454,2285.5869,2318.1546
2014/11/13,1597.182,1604.59,1772.744,2314.331,4484.595,4547.953,3165.087,3084.192,2101.664,1902.31,1959.0522,1951.0333,2064.6037,2670.8388,4984.2218,4969.3409,3835.9182,3318.9999,2296.7172,2359.7517
2014/11/14,1586.511,1630.482,1755.658,2304.828,4477.098,4508.355,3150.773,3055.305,2081.617,1903.451,1945.9636,1982.515,2044.7043,2660.3088,4975.8898,4926.0738,3818.5708,3287.914,2274.8092,2361.1673
2014/11/17,1576.955,1619.352,1751.917,2304.811,4536.39,4564.248,3145.235,3074.003,2088.166,1897.011,1934.2417,1968.9828,2040.3468,2660.2887,5041.7877,4987.146,3811.8589,3308.0355,2281.9663,2353.1788
2014/11/18,1564.165,1612.284,1764.016,2338.03,4547.836,4584.897,3087.566,3100.716,2095.447,1893.682,1918.5539,1960.3888,2054.4388,2698.6314,5054.5085,5009.7082,3741.9668,3336.7815,2289.9231,2349.05
2014/11/19,1541.093,1606.19,1759.818,2339.094,4495.58,4562.96,3030.468,3123.358,2076.194,1873.322,1890.2548,1952.9788,2049.5493,2699.8598,4996.4312,4985.7382,3672.7673,3361.1475,2268.8835,2323.7941
2014/11/20,1537.465,1603.912,1747.455,2316.045,4476.587,4622.051,3021.664,3187.548,2105.499,1876.245,1885.8053,1950.2091,2035.1506,2673.2556,4975.3219,5050.304,3662.0977,3430.2244,2300.9074,2327.4192
2014/11/21,1538.499,1595.166,1743.81,2322.313,4450.02,4576.436,3039.148,3160.675,2088.521,1880.896,1887.0728,1939.575,2030.9055,2680.4901,4945.795,5000.4622,3683.2873,3401.306,2282.3545,2333.1886
2014/11/24,1551.096,1615.096,1767.608,2353.63,4501.095,4588.899,3126.116,3174.803,2103.988,1904.414,1902.5238,1963.8072,2058.6215,2716.6374,5002.5608,5014.08,3788.6871,3416.5089,2299.2568,2362.3618
2014/11/25,1581.806,1660.828,1817.373,2400.573,4529.395,4575.055,3212.812,3228.972,2130.112,1944.21,1940.1915,2019.4131,2116.5802,2770.8213,5034.0134,4998.9533,3893.7591,3474.8021,2327.8051,2411.7279
2014/11/26,1607.127,1695.091,1843.971,2457.946,4591.29,4630.252,3240.814,3292.025,2170.392,1968.986,1971.2499,2061.0747,2147.5569,2837.0432,5102.8036,5059.2655,3927.6959,3542.6562,2371.8235,2442.4621
2014/11/27,1616.334,1693.873,1849.241,2470.83,4620.503,4630.593,3354.301,3309.637,2163.972,1987.335,1982.5426,2059.593,2153.6948,2851.9133,5135.2711,5059.6377,4065.2362,3561.6087,2364.8077,2465.2224
2014/11/28,1630.926,1704.701,1857.662,2467.806,4625.394,4661.164,3440.791,3305.066,2147.276,1982.135,2000.4411,2072.7587,2163.502,2848.4235,5140.7076,5093.0408,4170.0567,3556.6893,2346.5624,2458.7726
2014/12/1,1630.709,1714.055,1879.619,2473.252,4601.11,4648.934,3601.996,3314.456,2148.596,1973.153,2000.1751,2084.1324,2189.0743,2854.7088,5113.7175,5079.6775,4365.429,3566.7948,2348.0045,2447.6304
2014/12/2,1659.324,1722.448,1874.117,2451.32,4690.897,4684.687,3610.93,3296.242,2125.206,1979.413,2035.2729,2094.3381,2182.6664,2829.3947,5213.5081,5118.7442,4376.2563,3547.1935,2322.4434,2455.3964
2014/12/3,1692.305,1749.596,1910.431,2488.538,4748.217,4700.959,3855.718,3343.359,2160.647,2021.467,2075.7262,2127.3476,2224.9592,2872.3526,5277.2145,5136.5235,4672.9265,3597.8978,2361.1741,2507.562
2014/12/4,1726.5,1823.838,1934.47,2540.952,4842.177,4732.896,3852.747,3379.554,2179.343,2061.158,2117.6686,2217.6191,2252.9548,2932.8514,5381.6425,5171.419,4669.3258,3636.8485,2381.6052,2556.7983
2014/12/5,1859.675,1875.568,1979.893,2586.812,4942.23,4812.865,4121.037,3463.817,2242.335,2119.475,2281.0169,2280.5173,2305.8562,2985.7846,5492.8424,5258.7975,4994.4792,3727.5267,2450.443,2629.1387
2014/12/8,1836.66,1807.595,1987.305,2556.028,4812.46,4747.585,4255.15,3396.351,2238.873,2086.997,2252.7882,2197.8686,2314.4886,2950.2517,5348.6148,5187.4697,5157.0173,3654.9245,2446.66,2588.8503
2014/12/9,1861.916,1867.643,2112.278,2613.271,4877.723,4751.735,4450.655,3395.868,2298.807,2203.518,2283.7659,2270.8812,2460.0373,3016.3235,5421.1481,5192.004,5393.9589,3654.4042,2512.1559,2733.3913
